# lambda: Angstroms, f_lambda: erg/s/cm^2/Angstrom,                          Teff=8878.4K,rad=2.271Rsol.
lambda	 f_lambda
4.898475704264409142e+05	1.996464566341211223e-18
4.903329792212761822e+05	1.987477427421985463e-18
4.908188690263538156e+05	1.978530744350202385e-18
4.913052403183234856e+05	1.969624335012794156e-18
4.917920935743098962e+05	1.960758018116493916e-18
4.922794292719098739e+05	1.951931613184052476e-18
4.927672478891932988e+05	1.943144940550707319e-18
4.932555499047048506e+05	1.934397821360414328e-18
4.937443357974604005e+05	1.925690077562365319e-18
4.942336060469546355e+05	1.917021531907079170e-18
4.947233611331531429e+05	1.908392007943140455e-18
4.952136015365003259e+05	1.899801330013325629e-18
4.957043277379155625e+05	1.891249323251167164e-18
4.961955402187948930e+05	1.882735813577364777e-18
4.966872394610113115e+05	1.874260627696239789e-18
4.971794259469163371e+05	1.865823593092194112e-18
4.976721001593365218e+05	1.857424538026258598e-18
4.981652625815807842e+05	1.849063291532491547e-18
4.986589136974330177e+05	1.840739683414603711e-18
4.991530539911594824e+05	1.832453544242463884e-18
4.996476839475054294e+05	1.824204705348560971e-18
5.001428040516963229e+05	1.815992998824704096e-18
5.006384147894394700e+05	1.807818257518502392e-18
5.011345166469206451e+05	1.799680315030093228e-18
5.016311101108111907e+05	1.791579005708564988e-18
5.021281956682607415e+05	1.783514164648761565e-18
5.026257738069049083e+05	1.775485627687807605e-18
5.031238450148611446e+05	1.767493231401826330e-18
5.036224097807309590e+05	1.759536813102597282e-18
5.041214685935997404e+05	1.751616210834246037e-18
5.046210219430387951e+05	1.743731263369932757e-18
5.051210703191013308e+05	1.735881810208626644e-18
5.056216142123302561e+05	1.728067691571740380e-18
5.061226541137506138e+05	1.720288748399990278e-18
5.066241905148769729e+05	1.712544822350046326e-18
5.071262239077100530e+05	1.704835755791435285e-18
5.076287547847379465e+05	1.697161391803164155e-18
5.081317836389380391e+05	1.689521574170707052e-18
5.086353109637728194e+05	1.681916147382728627e-18
5.091393372531982604e+05	1.674344956627890296e-18
5.096438630016553798e+05	1.666807847791795904e-18
5.101488887040783884e+05	1.659304667453758096e-18
5.106544148558909073e+05	1.651835262883730879e-18
5.111604419530074811e+05	1.644399482039186351e-18
5.116669704918340431e+05	1.636997173562020302e-18
5.121740009692696040e+05	1.629628186775444537e-18
5.126815338827033411e+05	1.622292371681026528e-18
5.131895697300173342e+05	1.614989578955475036e-18
5.136981090095891268e+05	1.607719659947709428e-18
5.142071522202891647e+05	1.600482466675791663e-18
5.147166998614821932e+05	1.593277851823981745e-18
5.152267524330277229e+05	1.586105668739593060e-18
5.157373104352817754e+05	1.578965771430192076e-18
5.162483743690929259e+05	1.571858014560468512e-18
5.167599447358103353e+05	1.564782253449382269e-18
5.172720220372756594e+05	1.557738344067178236e-18
5.177846067758312565e+05	1.550726143032429795e-18
5.182976994543158798e+05	1.543745507609158592e-18
5.188113005760668311e+05	1.536796295703915410e-18
5.193254106449211831e+05	1.529878365862877207e-18
5.198400301652119961e+05	1.522991577269002909e-18
5.203551596417764667e+05	1.516135789739143935e-18
5.208707995799476630e+05	1.509310863721164737e-18
5.213869504855627893e+05	1.502516660291139806e-18
5.219036128649591119e+05	1.495753041150501366e-18
5.224207872249756474e+05	1.489019868623272779e-18
5.229384740729536861e+05	1.482317005653193127e-18
5.234566739167383057e+05	1.475644315800963907e-18
5.239753872646747041e+05	1.469001663241508239e-18
5.244946146256158827e+05	1.462388912761121064e-18
5.250143565089151962e+05	1.455805929754813292e-18
5.255346134244335117e+05	1.450262814371429450e-18
5.260553858825360658e+05	1.445282531311935241e-18
5.265766743940939195e+05	1.440319350821085780e-18
5.270984794704853557e+05	1.435373214167721946e-18
5.276208016235921532e+05	1.430444062822359529e-18
5.281436413658076199e+05	1.425531838456495314e-18
5.286669992100286763e+05	1.420636482941976728e-18
5.291908756696634227e+05	1.415757938350196220e-18
5.297152712586279958e+05	1.410896146951522925e-18
5.302401864913475001e+05	1.406051051214572726e-18
5.307656218827569392e+05	1.401222593805492976e-18
5.312915779483027291e+05	1.396410717587353124e-18
5.318180552039386239e+05	1.391615365619422304e-18
5.323450541661340976e+05	1.386836481156496221e-18
5.328725753518660786e+05	1.382074007648270644e-18
5.334006192786269821e+05	1.377327888738615528e-18
5.339291864644212183e+05	1.372598068264908252e-18
5.344582774277660064e+05	1.367884490257426183e-18
5.349878926876940532e+05	1.363187098938637548e-18
5.355180327637485461e+05	1.358505838722554901e-18
5.360486981759922346e+05	1.353840654214075102e-18
5.365798894449988147e+05	1.349191490208325280e-18
5.371116070918610785e+05	1.344558291690009546e-18
5.376438516381869558e+05	1.339941003832767863e-18
5.381766236061016098e+05	1.335339571998484818e-18
5.387099235182472039e+05	1.330753941736707425e-18
5.392437518977851141e+05	1.326184058783958135e-18
5.397781092683929019e+05	1.321629869063092161e-18
5.403129961542669917e+05	1.317091318682712184e-18
5.408484130801256979e+05	1.312568353936421672e-18
5.413843605712059652e+05	1.308060921302298521e-18
5.419208391532651149e+05	1.303568967442206537e-18
5.424578493525817757e+05	1.299092439201186457e-18
5.429953916959570488e+05	1.294631283606774168e-18
5.435334667107106652e+05	1.290185447868478782e-18
5.440720749246894848e+05	1.285754879377052899e-18
5.446112168662587646e+05	1.281339525703922921e-18
5.451508930643108906e+05	1.276939334600568126e-18
5.456911040482610697e+05	1.272554253997860657e-18
5.462318503480494255e+05	1.268184232005522793e-18
5.467731324941407656e+05	1.263829216911429569e-18
5.473149510175271425e+05	1.259489157181058734e-18
5.478573064497241285e+05	1.255164001456881188e-18
5.484001993227743078e+05	1.250853698557701741e-18
5.489436301692494890e+05	1.246558197478094045e-18
5.494875995222483762e+05	1.242277447387797776e-18
5.500321079153977334e+05	1.238011397631075950e-18
5.505771558828531997e+05	1.233759997726187031e-18
5.511227439593006857e+05	1.229523197364695442e-18
5.516688726799528813e+05	1.225300946410988931e-18
5.522155425805571722e+05	1.221093194901572521e-18
5.527627541973872576e+05	1.216899893044579331e-18
5.533105080672516488e+05	1.212720991219070300e-18
5.538588047274898272e+05	1.208556439974547508e-18
5.544076447159736417e+05	1.204406190030328442e-18
5.549570285711090546e+05	1.200270192274934127e-18
5.555069568318321835e+05	1.196148397765566044e-18
5.560574300376176834e+05	1.192040757727478660e-18
5.566084487284703646e+05	1.187947223553460780e-18
5.571600134449334582e+05	1.183867746803162428e-18
5.577121247280847747e+05	1.179802279202619533e-18
5.582647831195383333e+05	1.175750772643633390e-18
5.588179891614445951e+05	1.171713179183221773e-18
5.593717433964926749e+05	1.167689451043002445e-18
5.599260463679060340e+05	1.163679540608734015e-18
5.604808986194508616e+05	1.159683400429608541e-18
5.610363006954276934e+05	1.155700983217833610e-18
5.615922531406797934e+05	1.151732241847967695e-18
5.621487565005894285e+05	1.147777129356419220e-18
5.627058113210787997e+05	1.143835598940844326e-18
5.632634181486128364e+05	1.139907603959639767e-18
5.638215775301940739e+05	1.135993097931399997e-18
5.643802900133719668e+05	1.132092034534283537e-18
5.649395561462338082e+05	1.128204367605557682e-18
5.654993764774134615e+05	1.124330051141005703e-18
5.660597515560875181e+05	1.120469039294401453e-18
5.666206819319764618e+05	1.116621286376929276e-18
5.671821681553457165e+05	1.112786746856699637e-18
5.677442107770070434e+05	1.108965375358163059e-18
5.683068103483145824e+05	1.105157126661629029e-18
5.688699674211734673e+05	1.101361955702630244e-18
5.694336825480312109e+05	1.097579817571525682e-18
5.699979562818859704e+05	1.093677680200854178e-18
5.705627891762830550e+05	1.089309879032212680e-18
5.711281817853160901e+05	1.084959521473689529e-18
5.716941346636289963e+05	1.080626537861030956e-18
5.722606483664119150e+05	1.076310858808252141e-18
5.728277234494094737e+05	1.072012415206412711e-18
5.733953604689127533e+05	1.067731138222624113e-18
5.739635599817674374e+05	1.063466959298833004e-18
5.745323225453697378e+05	1.059219810150846345e-18
5.751016487176683731e+05	1.054989622767150229e-18
5.756715390571648022e+05	1.050776329407821348e-18
5.762419941229150863e+05	1.046579862603511252e-18
5.768130144745272119e+05	1.042400155154305431e-18
5.773846006721634185e+05	1.038237140128672915e-18
5.779567532765434589e+05	1.034090750862368874e-18
5.785294728489414556e+05	1.029960920957393080e-18
5.791027599511879962e+05	1.025847584280917547e-18
5.796766151456701336e+05	1.021750674964227846e-18
5.802510389953335980e+05	1.017670127401652099e-18
5.808260320636781398e+05	1.013605876249583951e-18
5.814015949147669598e+05	1.009557856425296392e-18
5.819777281132171629e+05	1.005526003106047931e-18
5.825544322242093040e+05	1.001510251727945915e-18
5.831317078134822659e+05	9.975105379849450442e-19
5.837095554473361699e+05	9.935267978278505082e-19
5.842879756926329574e+05	9.895589674631951724e-19
5.848669691167930141e+05	9.856069833523709816e-19
5.854465362878036685e+05	9.816707822104269878e-19
5.860266777742104605e+05	9.777503010052479409e-19
5.866073941451256396e+05	9.738454769563611752e-19
5.871886859702245565e+05	9.699562475340828443e-19
5.877705538197467104e+05	9.660825504584211045e-19
5.883529982644970296e+05	9.622243236981185421e-19
5.889360198758469196e+05	9.583815054696431789e-19
5.895196192257306539e+05	9.545540342362301292e-19
5.901037968866539886e+05	9.507418487068414053e-19
5.906885534316850826e+05	9.469448878352476339e-19
5.912738894344638102e+05	9.431630908189947950e-19
5.918598054691969883e+05	9.393963970984624417e-19
5.924463021106605884e+05	9.356447463558864837e-19
5.930333799342014827e+05	9.319080785143846666e-19
5.936210395157327875e+05	9.281863337370255775e-19
5.942092814317434095e+05	9.244794524258100204e-19
5.947981062592883827e+05	9.207873752208141701e-19
5.953875145759985317e+05	9.171100429991112443e-19
5.959775069600756979e+05	9.134473968739229384e-19
5.965680839902947191e+05	9.097993781936682088e-19
5.971592462460037787e+05	9.061659285409496564e-19
5.977509943071266171e+05	9.025469897317151688e-19
5.983433287541579921e+05	8.989425038142737702e-19
5.989362501681726426e+05	8.953524130683524937e-19
5.995297591308162082e+05	8.917766600042250904e-19
6.001238562243145425e+05	8.882151873617384720e-19
6.007185420314690564e+05	8.846679381094254347e-19
6.013138171356588136e+05	8.811348554435852202e-19
6.019096821208420442e+05	8.776158827873650399e-19
6.025061375715521863e+05	8.741109637898839693e-19
6.031031840729065007e+05	8.706200423252798054e-19
6.037008222105975728e+05	8.671430624918678200e-19
6.042990525709016947e+05	8.636799686111955139e-19
6.048978757406750228e+05	8.602307052271796074e-19
6.054972923073552083e+05	8.567952171052106755e-19
6.060973028589623282e+05	8.533734492312617311e-19
6.066979079840998165e+05	8.499653468110354235e-19
6.072991082719510887e+05	8.465708552690445029e-19
6.079009043122882722e+05	8.431899202477588261e-19
6.085032966954628937e+05	8.398224876067557327e-19
6.091062860124153085e+05	8.364685034218045539e-19
6.097098728546700440e+05	8.331279139840584927e-19
6.103140578143380117e+05	8.298006657991460660e-19
6.109188414841179037e+05	8.264867055863423777e-19
6.115242244572922355e+05	8.231859802777019677e-19
6.121302073277360760e+05	8.198984370172294111e-19
6.127367906899084337e+05	8.166240231600191975e-19
6.133439751388607547e+05	8.133626862713994623e-19
6.139517612702330807e+05	8.101143741261125040e-19
6.145601496802556794e+05	8.068790347074718044e-19
6.151691409657495096e+05	8.036566162065287751e-19
6.157787357241285499e+05	8.004470670212369035e-19
6.163889345533958403e+05	7.972514589771893957e-19
6.169997380521472078e+05	7.940910654242258193e-19
6.176111468195742927e+05	7.909432000231921686e-19
6.182231614554609405e+05	7.878078131111123030e-19
6.188357825601856457e+05	7.846848552218600556e-19
6.194490107347215526e+05	7.815742770854050392e-19
6.200628465806388995e+05	7.784760296270159851e-19
6.206772907001000131e+05	7.753900639665312971e-19
6.212923436958689708e+05	7.723163314175300352e-19
6.219080061713024043e+05	7.692547834866027586e-19
6.225242787303583464e+05	7.662053718725601605e-19
6.231411619775919244e+05	7.631680484656846526e-19
6.237586565181578044e+05	7.601427653469894589e-19
6.243767629578112392e+05	7.571294747874193557e-19
6.249954819029039936e+05	7.541281292471407730e-19
6.256148139603937743e+05	7.511386813747672823e-19
6.262347597378348000e+05	7.481610840066184986e-19
6.268553198433868820e+05	7.451952901659823530e-19
6.274764948858115822e+05	7.422412530623553132e-19
6.280982854744732613e+05	7.392989260907168857e-19
6.287206922193405917e+05	7.363682628308120145e-19
6.293437157309874892e+05	7.334492170463767606e-19
6.299673566205895040e+05	7.305417426844566198e-19
6.305916154999326682e+05	7.276457938746267126e-19
6.312164929814041825e+05	7.247613249283387986e-19
6.318419896780020790e+05	7.218882903381237486e-19
6.324681062033304479e+05	7.190266447769150615e-19
6.330948431716011837e+05	7.161763430973455148e-19
6.337222011976366630e+05	7.133373403309875781e-19
6.343501808968640398e+05	7.105095916877144855e-19
6.349787828853260726e+05	7.076930525549118561e-19
6.356080077796701808e+05	7.048876784968378044e-19
6.362378561971592717e+05	7.020934252538987898e-19
6.368683287556663854e+05	6.993102487419396231e-19
6.374994260736766737e+05	6.965381050515652503e-19
6.381311487702886807e+05	6.937769504474368247e-19
6.387634974652151577e+05	6.910267413675930096e-19
6.393964727787793381e+05	6.882874344227736880e-19
6.400300753319243668e+05	6.855589863956848349e-19
6.406643057462035213e+05	6.828413542403786571e-19
6.412991646437897580e+05	6.801344950815239541e-19
6.419346526474714046e+05	6.774383662137745101e-19
6.425707703806539066e+05	6.747529251010559214e-19
6.432075184673615731e+05	6.720781293759063511e-19
6.438448975322336191e+05	6.694139368388461721e-19
6.444829082005330129e+05	6.667603054576405283e-19
6.451215510981371626e+05	6.641171933666973855e-19
6.457608268515479285e+05	6.614845588663842113e-19
6.464007360878863838e+05	6.588623604223596775e-19
6.470412794348951429e+05	6.562505566649293400e-19
6.476824575209388277e+05	6.536491063884088306e-19
6.483242709750060458e+05	6.510579685504362992e-19
6.489667204267047346e+05	6.484771022713625688e-19
6.496098065062721726e+05	6.459064668335843783e-19
6.502535298445646185e+05	6.433460216809129662e-19
6.508978910730676726e+05	6.407957264179182918e-19
6.515428908238912700e+05	6.382555408093023372e-19
6.521885297297716606e+05	6.357254247792746250e-19
6.528348084240736207e+05	6.332053384109045274e-19
6.534817275407852139e+05	6.306952419455016952e-19
6.541292877145286184e+05	6.281950957819679821e-19
6.547774895805489505e+05	6.257048604762041618e-19
6.554263337747252081e+05	6.232244967404714826e-19
6.560758209335650317e+05	6.207539654427621767e-19
6.567259516942069167e+05	6.182932276061971261e-19
6.573767266944205621e+05	6.158422444084008020e-19
6.580281465726090828e+05	6.134009771808991222e-19
6.586802119678056333e+05	6.109693874085139397e-19
6.593329235196763184e+05	6.085474367287357663e-19
6.599862818685240345e+05	6.061350869311231721e-19
6.606402876552847447e+05	6.037322999567052654e-19
6.612949415215296904e+05	6.013390378973960176e-19
6.619502441094657406e+05	5.989552629953665059e-19
6.626061960619374877e+05	5.965809376424591423e-19
6.632627980224223575e+05	5.942160243796284794e-19
6.639200506350413198e+05	5.918604858962870686e-19
6.645779545445475960e+05	5.895142850297699548e-19
6.652365103963378351e+05	5.871706952065146907e-19
6.658957188364466419e+05	5.848346004700734693e-19
6.665555805115487892e+05	5.825078000302689424e-19
6.672160960689615458e+05	5.801902569091606666e-19
6.678772661566392053e+05	5.778819342759555054e-19
6.685390914231836796e+05	5.755827954463609982e-19
6.692015725178341381e+05	5.732928038820588114e-19
6.698647100904772524e+05	5.710119231900865147e-19
6.705285047916424228e+05	5.687401171222732835e-19
6.711929572725034086e+05	5.664773495746779127e-19
6.718580681848796085e+05	5.642235845869869635e-19
